Product_name,rating,review_title,review_discription
Allen Solly Men Jet Black Regular Fit Polo(AMKP317G04249_Jet Black_XL),5.0,Reliable one,Quality and fitting is good. Definitely a good choice but with the best deal
Allen Solly Men Jet Black Regular Fit Polo(AMKP317G04249_Jet Black_XL),5.0,Looks good,Good quality Thanks
Allen Solly Men Jet Black Regular Fit Polo(AMKP317G04249_Jet Black_XL),2.0,Defaming the brand,"Inferior quality fabric, seller and Amazon both are simply defaming the brand name"
Allen Solly Men Jet Black Regular Fit Polo(AMKP317G04249_Jet Black_XL),4.0,Value for money,perfect
Allen Solly Men Jet Black Regular Fit Polo(AMKP317G04249_Jet Black_XL),5.0,Great Product.,"Yes, this thing is really Comfortable, fits great too."
Allen Solly Men Jet Black Regular Fit Polo(AMKP317G04249_Jet Black_XL),4.0,Good,Original Allen Solly tshirt. Good quality fabric. As shown in pics.
Allen Solly Men Jet Black Regular Fit Polo(AMKP317G04249_Jet Black_XL),4.0,Quality accha hai thora sa colour alag aya hai but colour same hai aur size perfect,Size perfect hai not a cutting size
Allen Solly Men Jet Black Regular Fit Polo(AMKP317G04249_Jet Black_XL),1.0,I want to return,I hav no price tag on the tshirt
Allen Solly Men Jet Black Regular Fit Polo(AMKP317G04249_Jet Black_XL),5.0,Perfect Fit and Quality,As mentioned in the size chart product fit is accurate and material color & quality is perfect.
Allen Solly Men Jet Black Regular Fit Polo(AMKP317G04249_Jet Black_XL),2.0,Poor quality product,It seems to be already used
Allen Solly Men Jet Black Regular Fit Polo(AMKP317G04249_Jet Black_XL),4.0,Nice,Good product
Allen Solly Men Jet Black Regular Fit Polo(AMKP317G04249_Jet Black_XL),4.0,well,good
Allen Solly Men Jet Black Regular Fit Polo(AMKP317G04249_Jet Black_XL),4.0,Stitching of buttons,"The overall quality of the product is awesome but they need to do some homework on the stitching of their buttons,by the way product is fantastic"
Allen Solly Men Jet Black Regular Fit Polo(AMKP317G04249_Jet Black_XL),5.0,Amazing...,Nice quality and reasonable value...
Allen Solly Men Jet Black Regular Fit Polo(AMKP317G04249_Jet Black_XL),5.0,Perfect,Good for gifting
Allen Solly Men Jet Black Regular Fit Polo(AMKP317G04249_Jet Black_XL),1.0,Packing is Not good,Packing is not good and the t shirt is used and messy
Allen Solly Men Jet Black Regular Fit Polo(AMKP317G04249_Jet Black_XL),1.0,Don't buy,Fading Colour and looks like a fake
Allen Solly Men Jet Black Regular Fit Polo(AMKP317G04249_Jet Black_XL),5.0,Nice fit and perfect quality,Good quality with perfect fit
Allen Solly Men Jet Black Regular Fit Polo(AMKP317G04249_Jet Black_XL),5.0,Must buy,Delivered exactly same product..Good fabric and fitting..
Allen Solly Men Jet Black Regular Fit Polo(AMKP317G04249_Jet Black_XL),3.0,"Jaisi photo me he same nahi di, isme coller me yellow shed aa rahi","Item material and fitting is good lakin  Jaisi photo me he same nahi di, isme coller me yellow shed aa rahi but mujhe plain colour chahiye tha"
Allen Solly Men Jet Black Regular Fit Polo(AMKP317G04249_Jet Black_XL),3.0,Worth it,Fabric is good
Allen Solly Men Jet Black Regular Fit Polo(AMKP317G04249_Jet Black_XL),1.0,Used item,Used item send
Allen Solly Men Jet Black Regular Fit Polo(AMKP317G04249_Jet Black_XL),2.0,Too much length,Lenth too much
Allen Solly Men Jet Black Regular Fit Polo(AMKP317G04249_Jet Black_XL),5.0,Size and fabric ultimate,Thank amazon for provide me huge discount and quality product original awesome colour is to gud
Allen Solly Men Jet Black Regular Fit Polo(AMKP317G04249_Jet Black_XL),4.0,Good quality and colour,Best in this rate very good quality I perched 3 shirts thaks allan solle y......... Casual shirt rate is more than 1500
Allen Solly Men Jet Black Regular Fit Polo(AMKP317G04249_Jet Black_XL),1.0,Do not buy,Worst t shirt just got fade in 15 days.
Allen Solly Men Jet Black Regular Fit Polo(AMKP317G04249_Jet Black_XL),1.0,Chip worst quality,"chip quality material, transperent. No value for money."
Allen Solly Men Jet Black Regular Fit Polo(AMKP317G04249_Jet Black_XL),2.0,Waste of money,While order this it seems nyc and brand too .but after purchase I get to know it's totally waste of money ..in one wash color faded .can't rely on such a big brand.
Allen Solly Men Jet Black Regular Fit Polo(AMKP317G04249_Jet Black_XL),5.0,Awesome,Awesome product and excellent service
Allen Solly Men Jet Black Regular Fit Polo(AMKP317G04249_Jet Black_XL),2.0,Fabric quality,Not worth 700. Quality of fabric is not good.
Allen Solly Men Jet Black Regular Fit Polo(AMKP317G04249_Jet Black_XL),5.0,Comfortable cloth,Very good
Allen Solly Men Jet Black Regular Fit Polo(AMKP317G04249_Jet Black_XL),5.0,Shirt,Good
Allen Solly Men Jet Black Regular Fit Polo(AMKP317G04249_Jet Black_XL),5.0,Good Product sold by Amazon,"Purchased for regular use, it's good in quality; thanks amazon for sell & deliver this product with proper timeline."
Allen Solly Men Jet Black Regular Fit Polo(AMKP317G04249_Jet Black_XL),5.0,Good,Good
Allen Solly Men Jet Black Regular Fit Polo(AMKP317G04249_Jet Black_XL),2.0,Worst,Worst according to price.It is just a waste of money.
Allen Solly Men Jet Black Regular Fit Polo(AMKP317G04249_Jet Black_XL),4.0,Gud product,Product is gud
Allen Solly Men Jet Black Regular Fit Polo(AMKP317G04249_Jet Black_XL),4.0,Good T-shirt,"Recommended size was L but that was a size small, but did not return as gave to another family member. So ordered XL immediately . This is a good fit for size 42, wt 78 kg, height 5'11. Fabric is 60/40 cotton/ polyester."
Allen Solly Men Jet Black Regular Fit Polo(AMKP317G04249_Jet Black_XL),1.0,This is scam,"I got poor quality T shirt ,then I choose exchange but I didn’t get new t shirt or cash back and Amazon takes my t shirt"
Allen Solly Men Jet Black Regular Fit Polo(AMKP317G04249_Jet Black_XL),5.0,Good,Good
Allen Solly Men Jet Black Regular Fit Polo(AMKP317G04249_Jet Black_XL),5.0,Good,Awesome and nice to fit
Allen Solly Men Jet Black Regular Fit Polo(AMKP317G04249_Jet Black_XL),3.0,Average Product,Average product . Fabric not so good as shown in photo.
Allen Solly Men Jet Black Regular Fit Polo(AMKP317G04249_Jet Black_XL),3.0,Not worthless,"In one washing the  colour will become like duplicate product,  indian made allensolly is low quality material"
Allen Solly Men Jet Black Regular Fit Polo(AMKP317G04249_Jet Black_XL),1.0,Not buy colur is fent,Not good
Allen Solly Men Jet Black Regular Fit Polo(AMKP317G04249_Jet Black_XL),1.0,T-shirt colour was damaged and water 💦 drops,Bad  quality for t shirt
Allen Solly Men Jet Black Regular Fit Polo(AMKP317G04249_Jet Black_XL),2.0,T shirt quality is not good comparing to showroom purchase,"As usual, the t shirts from amazon is not good. The same item on store is good but not in amazon. Stitching is coming inspite of hand wash, cotton are popping out. Better avoid t shirts on amazon as the quality for amazon is compromised a lot but the same t shirts at show room is good with premium pricing."
Allen Solly Men Jet Black Regular Fit Polo(AMKP317G04249_Jet Black_XL),3.0,Good,Fabric quality not comfortable
Allen Solly Men Jet Black Regular Fit Polo(AMKP317G04249_Jet Black_XL),1.0,Very bad,Local quality
Allen Solly Men Jet Black Regular Fit Polo(AMKP317G04249_Jet Black_XL),2.0,Duplicate product,"this is cheap quality t-shirt, copy of original brand."
Allen Solly Men Jet Black Regular Fit Polo(AMKP317G04249_Jet Black_XL),5.0,Good quality,Good quality good fitting trusted brand
Allen Solly Men Jet Black Regular Fit Polo(AMKP317G04249_Jet Black_XL),4.0,Just Okay.,The GSM could have been better [higher].  Cloth is on the thinner side.  But overall it's value for money.
Allen Solly Men Jet Black Regular Fit Polo(AMKP317G04249_Jet Black_XL),2.0,Colour faded after 1 wash,"Fabric is not good, colour faded after 1st wash only."
Allen Solly Men Jet Black Regular Fit Polo(AMKP317G04249_Jet Black_XL),1.0,Fade away,"Don't buy any t shirt from this brand I bought four t shirt of Allen Solly van huesen almost 3000 rupees all of them fade away in just 2, 3 week don't buy don't waste your money bcz of positive reviews I bought but very poor quality"
Allen Solly Men Jet Black Regular Fit Polo(AMKP317G04249_Jet Black_XL),4.0,Fitting,Good quality and best the fitting
Allen Solly Men Jet Black Regular Fit Polo(AMKP317G04249_Jet Black_XL),5.0,Good price,Product at reasonable price
Allen Solly Men Jet Black Regular Fit Polo(AMKP317G04249_Jet Black_XL),4.0,True to value,Fitting and fit is good
Allen Solly Men Jet Black Regular Fit Polo(AMKP317G04249_Jet Black_XL),5.0,Good,Good fit comfort
Allen Solly Men Jet Black Regular Fit Polo(AMKP317G04249_Jet Black_XL),4.0,good Quality product  Comfortable  size perfect  Good pricing,good Quality productComfortablesize perfectGood pricing
Allen Solly Men Jet Black Regular Fit Polo(AMKP317G04249_Jet Black_XL),4.0,Product is very good but packaging is 3rd class.,Quality of this polo is very good. But the packaging is very very bad.
Allen Solly Men Jet Black Regular Fit Polo(AMKP317G04249_Jet Black_XL),5.0,Nice tshirt,Good fit. Good colour and soft fabric
Allen Solly Men Jet Black Regular Fit Polo(AMKP317G04249_Jet Black_XL),5.0,Awesome,Awesome
Allen Solly Men Jet Black Regular Fit Polo(AMKP317G04249_Jet Black_XL),3.0,ok product,cloth is very thin...
Allen Solly Men Jet Black Regular Fit Polo(AMKP317G04249_Jet Black_XL),4.0,Just ok,"Clothe Material its just ok, not very good"
Allen Solly Men Jet Black Regular Fit Polo(AMKP317G04249_Jet Black_XL),4.0,Nice color and good fit,Nice color and good fit
Allen Solly Men Jet Black Regular Fit Polo(AMKP317G04249_Jet Black_XL),2.0,Not as expected,Not as expected
Allen Solly Men Jet Black Regular Fit Polo(AMKP317G04249_Jet Black_XL),5.0,Thankyou 🥰 Amazon nice t-shirt ❤️,Nice product 😍 thanks
Allen Solly Men Jet Black Regular Fit Polo(AMKP317G04249_Jet Black_XL),5.0,Good product,Nice t shirt
Allen Solly Men Jet Black Regular Fit Polo(AMKP317G04249_Jet Black_XL),1.0,Colour not perfect,The media could not be loaded.
Allen Solly Men Jet Black Regular Fit Polo(AMKP317G04249_Jet Black_XL),3.0,Good one,Really good
Allen Solly Men Jet Black Regular Fit Polo(AMKP317G04249_Jet Black_XL),1.0,Clour faded,2 wash m clour chamge ho gya review dekho or fr lene ki try kro
Allen Solly Men Jet Black Regular Fit Polo(AMKP317G04249_Jet Black_XL),1.0,Very bad colure is dull very bad don't bye et,Very bad don't take it
Allen Solly Men Jet Black Regular Fit Polo(AMKP317G04249_Jet Black_XL),1.0,Defective shirt,Defective shirt
Allen Solly Men Jet Black Regular Fit Polo(AMKP317G04249_Jet Black_XL),2.0,Cheap quality,Product is having issue with its colour. It has faded after 4-5 washes.
Allen Solly Men Jet Black Regular Fit Polo(AMKP317G04249_Jet Black_XL),4.0,Quality is nice,I like for it quality
Allen Solly Men Jet Black Regular Fit Polo(AMKP317G04249_Jet Black_XL),5.0,Great deal at ₹499,I really liked the product it was great deal for ₹499 brand like Allen sollyAwesome experience thanks Amazon
Allen Solly Men Jet Black Regular Fit Polo(AMKP317G04249_Jet Black_XL),1.0,Poor quality,Poor quality....
Allen Solly Men Jet Black Regular Fit Polo(AMKP317G04249_Jet Black_XL),5.0,Awesome,This shirt is very nice.  Perfect fit . Nice cloth material .
Allen Solly Men Jet Black Regular Fit Polo(AMKP317G04249_Jet Black_XL),5.0,Quality is good,But the packaging was like ahhh overall it's worth buying fit in size color looks good.Now I hope it's color last long
Allen Solly Men Jet Black Regular Fit Polo(AMKP317G04249_Jet Black_XL),5.0,Best polos under budget,Best quality and comfort in such a price
Allen Solly Men Jet Black Regular Fit Polo(AMKP317G04249_Jet Black_XL),5.0,Good,Good quality
Dennis Lingo Men's Solid Dusty Pink Casual Shirt (C301_Dusty Pink_L),5.0,Good,Worth to buy this products. Just go for it..
Dennis Lingo Men's Solid Dusty Pink Casual Shirt (C301_Dusty Pink_L),1.0,Quality issue,"In starting it was good but now it's fadingAfter one month,wasted money on it"
Dennis Lingo Men's Solid Dusty Pink Casual Shirt (C301_Dusty Pink_L),5.0,Poor qulity,Super
Dennis Lingo Men's Solid Dusty Pink Casual Shirt (C301_Dusty Pink_L),3.0,Colour fade away in 4 months,Colour fade away in six months.  Fitting was good.
Dennis Lingo Men's Solid Dusty Pink Casual Shirt (C301_Dusty Pink_L),5.0,Good shirt,Color fading
Dennis Lingo Men's Solid Dusty Pink Casual Shirt (C301_Dusty Pink_L),1.0,low quality fabric,Not same as shown on the appWorst quality ever
Dennis Lingo Men's Solid Dusty Pink Casual Shirt (C301_Dusty Pink_L),3.0,Okay,Nice Quality
Dennis Lingo Men's Solid Dusty Pink Casual Shirt (C301_Dusty Pink_L),5.0,Aachi hai,Achi hai
Dennis Lingo Men's Solid Dusty Pink Casual Shirt (C301_Dusty Pink_L),5.0,Good quality of shirt,Very nice shirt
Dennis Lingo Men's Solid Dusty Pink Casual Shirt (C301_Dusty Pink_L),1.0,Low quality product,Color fading
Dennis Lingo Men's Solid Dusty Pink Casual Shirt (C301_Dusty Pink_L),5.0,Price and Quality,The quality was perfect for the price offered
Dennis Lingo Men's Solid Dusty Pink Casual Shirt (C301_Dusty Pink_L),1.0,Do not buy it,I dislike the quality of shirt and i want my refund the amazon service tell me that i will get refund but I do not get anything
Dennis Lingo Men's Solid Dusty Pink Casual Shirt (C301_Dusty Pink_L),4.0,Perfect fit,"The colour is good, just as expected but cloth is a little thin and bright colours can be avoided in this product."
Dennis Lingo Men's Solid Dusty Pink Casual Shirt (C301_Dusty Pink_L),4.0,Good,Good
Dennis Lingo Men's Solid Dusty Pink Casual Shirt (C301_Dusty Pink_L),3.0,Size too tight.,I want some loose shirt.
Dennis Lingo Men's Solid Dusty Pink Casual Shirt (C301_Dusty Pink_L),1.0,Poor Quality,The quality is declining day by day and has become quite poor. I would not recommend purchasing these products.
Dennis Lingo Men's Solid Dusty Pink Casual Shirt (C301_Dusty Pink_L),1.0,It's clearly used one.,I want the replacement of the same shirt immediately.
Dennis Lingo Men's Solid Dusty Pink Casual Shirt (C301_Dusty Pink_L),1.0,only white shirt is XXL rest all inspite of size written as XXL but they are small in size,Due to difference in size I have to return it multiple times
Dennis Lingo Men's Solid Dusty Pink Casual Shirt (C301_Dusty Pink_L),4.0,Value for Money,"Shirt Quality is good and it is definitely value for money, stitches and fitment were good. Only drawback is the stiffness of the collar which could have better however overall it is worthy to buy."
Dennis Lingo Men's Solid Dusty Pink Casual Shirt (C301_Dusty Pink_L),1.0,Stitches are opened from all over,Sarasar kharab fabric quality like pocha and stitches are too opened from many places and after wash it will become mop only. I'm fed up of wasting my money.
Dennis Lingo Men's Solid Dusty Pink Casual Shirt (C301_Dusty Pink_L),1.0,Quality is not good and size is not appreciated as mentioned,I ordered 2xl that was too tight and exchanged with 3xl that is way to large . And material quality is also poor
Dennis Lingo Men's Solid Dusty Pink Casual Shirt (C301_Dusty Pink_L),5.0,Good,Good material and good fit
